schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Beyond the Clock: Measuring the Value of Adaptive Revision,Ayushi Chadha,http://arxiv.org/abs/2609.00874v1,,0,2026-09-01T08:07:38Z,2026-09-03T09:59:07.221169Z
1.0,RESEARCH_PAPER,Membership Inference in Fine-tuned Diffusion Language Models via Token-level Memorization Asymmetry,"Shengfang Zhai, Leo Marchyok, Yuling Shi, Huanran Chen, Yinpeng Dong, Jiaheng Zhang, Sanghyun Hong",http://arxiv.org/abs/2609.00873v1,,0,2026-09-01T08:07:21Z,2026-09-03T09:59:07.221192Z
1.0,RESEARCH_PAPER,Random Forest-Informed Cellular Automaton for Large-Scale Wildfire Spread Modelling,"Siyu Chen, Esha Saha, Hao Wang",http://arxiv.org/abs/2609.01675v1,,0,2026-09-01T08:06:53Z,2026-09-03T09:59:07.221210Z
1.0,RESEARCH_PAPER,Sharp Mixed Spectral Barron Regularity of Coulombic Many-Electron Wave Functions,"Pingbing Ming, Hao Yu",http://arxiv.org/abs/2609.00872v1,,0,2026-09-01T08:05:47Z,2026-09-03T09:59:10.361556Z
1.0,RESEARCH_PAPER,The Visual Insensitivity Gap: Diagnosing When Vision-Language Models Fail to Use Visual Evidence,Genpei Zhang,http://arxiv.org/abs/2609.00868v1,,0,2026-09-01T08:01:57Z,2026-09-03T09:59:10.361582Z
1.0,RESEARCH_PAPER,Benchmarking Vision-Language Models for Automated Pathology Diagnosis and Report Generation,"Yumi Lee, Harim Oh, Hyoryung Kim, Minji Kim, Eunsu Kim, Hyeseong Lee, Junya Fukuoka, Andrey Bychkov, Jijgee Munkhdelger, Rajiv Kumar Kaushal, Ayushi Sahay, Rajni Yadav, Bharathi Prabakaran, Sulen Sarioglu, Serdar Balcı, Ilknur Turkmen, Yuri Tolkach, Christian Harder, Julian Westerdorf, Reinhard Buettner, Audun Ljone Henriksen, Sepp De Raedt, Byung Hyun Lee, Sungjin Lim, Joohoon Lee, Gwanghyun Kim, Se Young Chun, Suryakant Singh, Saarthak Kapse, Prateek Prasanna, Kyung A Kim, Yousun Kang, Sehwan Yoo, Sungman Hong, Shubham Innani, Michael Feldman, Spyridon Bakas, Ujjwal Baid, Prasad Dutande, Suhas Gajare, Bhakti Baheti, Serkan Sökmen, Ece Tuğba Cebeci, Ahmet Halıcı, Musa Balcı, Kardelen Peçenek, Srividhya Sainath, Kyongseok Jang, Messi H. J. Lee, Noorul Wahab, Bodong Du, Jiaming Zhang, Qixiang Zhang, Jang-Hwan Choi, Sangjeong Ahn",http://arxiv.org/abs/2609.00866v1,,0,2026-09-01T08:01:31Z,2026-09-03T09:59:10.361689Z
1.0,RESEARCH_PAPER,MemoryWalker: Stop Training Agents on Contexts They Never Saw,"Zinco J, Xunjie Zhu, Shen Huang, Zhenyi Wang, Pengjun Xie, Jieping Ye",http://arxiv.org/abs/2609.00865v1,,0,2026-09-01T08:01:27Z,2026-09-03T09:59:10.361714Z
1.0,RESEARCH_PAPER,Conditional Flow Matching for ML-Based Inverse Design Problems,"Juliana Felder, Milad Habibi, Soheyl Massoudi, Mark Fuge",http://arxiv.org/abs/2609.00863v1,,0,2026-09-01T08:00:33Z,2026-09-03T09:59:10.361736Z
1.0,RESEARCH_PAPER,CliffRank: A Dual-Branch Framework for Activity-Cliff Ranking Prediction,"Kewei Li, Rongying Zhang, Peiyu Yang, Zhongjian Wang, Qiuchen Zhao, Lan Huang, Fengfeng Zhou",http://arxiv.org/abs/2609.01673v1,,0,2026-09-01T07:57:56Z,2026-09-03T09:59:10.361761Z
1.0,RESEARCH_PAPER,Reinforcement Learning Enhanced LLM Agents for Complex Vehicle Routing Problems,"Yi Chen, Zikang Yu, Jiahai Wang, Jinbiao Chen, Jianpeng Zhou, Zizhen Zhang",http://arxiv.org/abs/2609.00859v1,,0,2026-09-01T07:56:15Z,2026-09-03T09:59:10.361784Z
1.0,RESEARCH_PAPER,Verifiable Disaster Storylines and Causal Knowledge Graphs: A Citation-Grounded Pipeline from Heterogeneous Humanitarian Sources,"Ivan Decostanzi, Michele Ronco, Sergio Consoli, Christina Corbane, Lorenzo Bertolini, Indaco Biazzo, Daria Mihaila, Manuel Garcia-Herranz, Felix Schwebel, Yelena Mejova, Kyriaki Kalimeri",http://arxiv.org/abs/2609.00858v1,,0,2026-09-01T07:56:12Z,2026-09-03T09:59:10.361816Z
1.0,RESEARCH_PAPER,Does Fault Localization Beat a Fresh Attempt? A Placebo-Controlled Study of Test-Guided Code Repair,Anik Jha,http://arxiv.org/abs/2609.00854v1,,0,2026-09-01T07:48:51Z,2026-09-03T09:59:10.361831Z
1.0,RESEARCH_PAPER,ADGNet: Asymmetric Dual-text Guided Network for Infrared Small Target Detection,"Tongtong Wang, Mingzhu Xu, Chenglong Yu, Jing Wang, Xiaohui Lin, Weili Guan",http://arxiv.org/abs/2609.00853v1,https://github.com/iLearn-Lab/MM26-ADGNet,5,2026-09-01T07:48:22Z,2026-09-03T09:59:10.361856Z
1.0,RESEARCH_PAPER,A Checklist to assess the energy and carbon impacts of ML/AI applications in Earth System Modeling,"Filippo Dainelli, Amirpasha Mozaffari, Marina Castaño, Aina Gaya i Àvila, Lluís Palma Garcia, Alessio Melli, Oscar Dimdore Miles, Amanda Duarte",http://arxiv.org/abs/2609.00847v1,,0,2026-09-01T07:44:38Z,2026-09-03T09:59:10.361883Z
1.0,RESEARCH_PAPER,Towards Generalizable Visually Grounded Exploration of Household Devices,"Linhao Zheng, Zeming Liu, Wangke Chen, Li Zeng, Wanxiang Che, Heyan Huang, Yuhang Guo",http://arxiv.org/abs/2609.00845v1,,0,2026-09-01T07:42:45Z,2026-09-03T09:59:10.361907Z
1.0,RESEARCH_PAPER,Staged Linguistic Seeding: Grounded Query Expansion for Verified-Unit QA in AI Contact Centers,"Hyeonseop Yoon, Jeong-Eun Park",http://arxiv.org/abs/2609.00844v1,,0,2026-09-01T07:42:39Z,2026-09-03T09:59:10.361923Z
1.0,RESEARCH_PAPER,Probabilistic Model Checking of Autoregressive Neural Sequence Models,"Helge Spieker, Dennis Gross, Arnaud Gotlieb",http://arxiv.org/abs/2609.00838v1,,0,2026-09-01T07:37:55Z,2026-09-03T09:59:10.361942Z
1.0,RESEARCH_PAPER,Replacing Training with Memory: Listwise Selection for Text-to-SQL,"Yeonseok Jeong, Soyoung Yoon, Seongjun Lee, Seung-won Hwang",http://arxiv.org/abs/2609.00834v1,,0,2026-09-01T07:35:00Z,2026-09-03T09:59:10.361962Z
1.0,RESEARCH_PAPER,Dense Process Supervision for Search Agents via Fact Utility Estimation,"Rongzhi Zhu, Xiangyu Liu, Yi Liu, Shuo Zhang, Ruirui Zhang, Rui Wu, Tao Jiang, Zequn Sun, Wenhao Xu, Wei Hu",http://arxiv.org/abs/2609.00833v1,,0,2026-09-01T07:34:33Z,2026-09-03T09:59:10.361991Z
1.0,RESEARCH_PAPER,TWIX: a Two-Stage Approach for End-To-End Named Entity Recognition and Relation Extraction,"Marco Martinelli, Laura Menotti",http://arxiv.org/abs/2609.00832v1,,0,2026-09-01T07:33:21Z,2026-09-03T09:59:10.362007Z
1.0,RESEARCH_PAPER,FLaG: Frequency-Domain Latent-attention Gated Pooling for Token Aggregation,"Kewei Li, Rongying Zhang, Xueli Wang, Xiwen Gong, Zhongjian Wang, Qiuchen Zhao, Lan Huang, Ruochi Zhang, Fengfeng Zhou",http://arxiv.org/abs/2609.00831v1,https://github.com/Kewei2023/AMPCliff,7,2026-09-01T07:32:44Z,2026-09-03T09:59:10.362036Z
1.0,RESEARCH_PAPER,Visual Attention Faithfulness in Vision-Language Models is Heterogeneous,"Xurui Song, Weishi Wang, Zhongqi Yue, Kuluhan Binici, Tao Bai, Hongxin Shao, Daniel Dahlmeier, Jun Luo",http://arxiv.org/abs/2609.00830v1,,0,2026-09-01T07:32:01Z,2026-09-03T09:59:10.362062Z
1.0,RESEARCH_PAPER,HarnessEvolve: Learning from Reference Trajectories for Reliable Agent Self-Evolution,"Wen Jiang, Mingmin Chu, Yimeng Tian, Qianxin Zhang, Haofei Yang, Rui Yang, Yang Liu, Tao Lv, Fangming Li",http://arxiv.org/abs/2609.00829v1,,0,2026-09-01T07:31:18Z,2026-09-03T09:59:10.362090Z
1.0,RESEARCH_PAPER,Polished but Unresolved: Identifying Late-Stage Pressure States in Long-Horizon Tool-Use Agents,"Haoyang Chen, Yi Liu, Jianzhi Shao, Xiaozhou Xu, Zhe Sun, Wei Hu",http://arxiv.org/abs/2609.00823v1,,0,2026-09-01T07:24:53Z,2026-09-03T09:59:10.362112Z
1.0,RESEARCH_PAPER,AnalysisBank: An Expert Analysis Pattern Library for Financial Report Generation,"Yajing Yang, Yunshan Ma, Kelvin J. L. Koa, Min-Yen Kan",http://arxiv.org/abs/2609.00818v1,https://github.com/yajingyang/AnalysisBank,0,2026-09-01T07:18:06Z,2026-09-03T09:59:10.362132Z
1.0,RESEARCH_PAPER,"One Policy, Any Budget: Internalizing Budget-Aware Search via Reinforcement Learning","Xiaowei Sun, Jin Li, Yili Hong, Yikun Fu, Yanghua Xiao",http://arxiv.org/abs/2609.00813v1,https://github.com/xwsun01/AnySearch,1,2026-09-01T07:12:32Z,2026-09-03T09:59:10.362154Z
1.0,RESEARCH_PAPER,"Ctrl-F-Resist. Practices, Challenges, and Technical Needs of Civil Society Organizations Monitoring the Far-Right Online","Elisabeth Steffen, Helena Mihaljević",http://arxiv.org/abs/2609.00808v1,,0,2026-09-01T07:03:00Z,2026-09-03T09:59:10.362171Z
1.0,RESEARCH_PAPER,Towards a Reliable and Practical Eval Pipeline,"Emma Thuong Nguyen, Abhishek Ghose",http://arxiv.org/abs/2609.00805v1,,0,2026-09-01T07:02:06Z,2026-09-03T09:59:10.362187Z
1.0,RESEARCH_PAPER,TEIDAN: A Multilingual Multiparty Dialogue Corpus,"Taiga Mori, Koji Inoue, Mikey Elmers, Divesh Lala, Tatsuya Kawahara",http://arxiv.org/abs/2609.00802v1,,0,2026-09-01T06:59:09Z,2026-09-03T09:59:10.362209Z
1.0,RESEARCH_PAPER,SFAD: Speculative Factuality-Aware Decoding,"Guanqiao Chen, Di Wang, Lijie Hu",http://arxiv.org/abs/2609.00796v1,,0,2026-09-01T06:46:54Z,2026-09-03T09:59:10.362227Z
1.0,RESEARCH_PAPER,Agentic programs: an emerging form of scientific software in computational materials science,"Yunsung Lim, Haekwan Jeon, Jaesun Kim, Jisu Kim, Seungwu Han",http://arxiv.org/abs/2609.00795v1,,0,2026-09-01T06:45:03Z,2026-09-03T09:59:10.362248Z
1.0,RESEARCH_PAPER,MADS: A Multiview Acoustic Descriptor Set Beyond Standard Spectral Summaries,"Utsab Ghosh, Roshni Chakraborty",http://arxiv.org/abs/2609.00792v1,,0,2026-09-01T06:43:53Z,2026-09-03T09:59:10.362264Z
1.0,RESEARCH_PAPER,Instella-MoE Technical Report,"Jiang Liu, Sudhanshu Ranjan, Prakamya Mishra, Yonatan Dukler, Gowtham Ramesh, Jialian Wu, Ximeng Sun, Wen Xie, Chaojun Hou, Vikram Appia, Zhenyu Gu, Zicheng Liu, Emad Barsoum",http://arxiv.org/abs/2609.00791v1,,0,2026-09-01T06:38:17Z,2026-09-03T09:59:10.362298Z
1.0,RESEARCH_PAPER,Subspace Levenberg Marquardt Algorithms in Training Neural Networks,M. Duc Hoang,http://arxiv.org/abs/2609.00789v1,,0,2026-09-01T06:37:17Z,2026-09-03T09:59:10.362313Z
1.0,RESEARCH_PAPER,StudyBench: Can Self-Evolution Squeeze Textbooks for Olympiad Capability?,"Yinghao Chen, Zixi Chen, Bingxiang He, Ziqing Qiao, Huan-ang Gao, Yinuo Xu, Yuxin Zuo, Zeyuan Liu, Yuhao Zhan, Chaojun Xiao",http://arxiv.org/abs/2609.00787v1,https://github.com/thunlp/StudyBench,1,2026-09-01T06:33:53Z,2026-09-03T09:59:10.362343Z
1.0,RESEARCH_PAPER,When Features Become Instances: Inverted Contrastive Learning for Unsupervised Feature Selection,"Utsab Ghosh, Roshni Chakraborty",http://arxiv.org/abs/2609.00782v1,,0,2026-09-01T06:25:43Z,2026-09-03T09:59:10.362360Z
1.0,RESEARCH_PAPER,"Solaris: Towards Interfaces That Are Generated, Not Coded","Yuval Alaluf, Omri Avrahami, Guy Bukchin Leshem, Michal Geyer, Kfir Goldberg, Elad Richardson, Diego Alarcón, Alejandro Alvarez, Cole Garry, Anastasis Germanidis, Tenaya Goldsen, Corina Gurau, Robin Kahlow, Joel Kwartler, Kathleen Lewis, Alejandro Matamala Ortiz, Eugene McMahon, Thon Prom, Sarah Saltonstall-Wurm, Jamie Umpherson, Hudson Yeo",http://arxiv.org/abs/2609.00776v1,,0,2026-09-01T06:10:49Z,2026-09-03T09:59:10.362405Z
1.0,RESEARCH_PAPER,VOIM: Training-Free Open-Vocabulary 3D Instance Mapping for RGB-D and Monocular SLAM,"Sangmin Song, Sarath Kodagoda, Marc G. Carmichael, Karthick Thiyagarajan, Amal Gunatilake, Kelly Prentice, Jodi Martin",http://arxiv.org/abs/2609.00775v1,,0,2026-09-01T06:07:25Z,2026-09-03T09:59:10.362429Z
1.0,RESEARCH_PAPER,Semi-Supervised Classification with Informative Missing Labels in Weibull Mixture Models,"Jinran Wu, You-Gan Wang, Geoffrey J. McLachlan",http://arxiv.org/abs/2609.00774v1,,0,2026-09-01T06:06:53Z,2026-09-03T09:59:10.362446Z
1.0,RESEARCH_PAPER,DiagEvo: Diagnosis-Guided Self-Evolution via Hierarchical Error Memory,"Xincheng Wei, Yifan Ding, Yoshua Li, Dongsheng Ma, Rongxiang Weng, Xunliang Cai, Wenjian Ding, Yao Zhang",http://arxiv.org/abs/2609.00768v1,,0,2026-09-01T05:54:47Z,2026-09-03T09:59:10.362472Z
1.0,RESEARCH_PAPER,Are You Thinking What I am Thinking? : Examining Conceptual Separation in Neural Architectures,"Jaee Ponde, Roshni Agarwal, Subhashis Banerjee",http://arxiv.org/abs/2609.00764v1,https://github.com/JaeeRoshniCapstoneProject/Are-You-Thinking-What-I-m-Thinking-Examining-Conceptual-Separation-in-Neural-Architectures,0,2026-09-01T05:53:05Z,2026-09-03T09:59:10.362491Z
1.0,RESEARCH_PAPER,Automated Tree Knowledge Graph Construction using Ontology Expansion and Retrieval from Vietnamese History Textbooks,"Ket Doan Nguyen, Minh N. H. Nguyen",http://arxiv.org/abs/2609.00763v1,,0,2026-09-01T05:52:50Z,2026-09-03T09:59:10.362507Z
1.0,RESEARCH_PAPER,Frozen Cores Need Task Signal: Fisher-Whitened Cross-Covariance for Low-Resource LLM Adaptation,"Wentao Ye, Zhanming Shen, Zhiqing Xiao, Yao Ding, Haobo Wang, Gang Chen",http://arxiv.org/abs/2609.00762v1,,0,2026-09-01T05:52:38Z,2026-09-03T09:59:10.362530Z
1.0,RESEARCH_PAPER,A Unified Mechanistic Analysis of Knowledge- and Safety-Based Refusals,"Yuri Son, Seunghee Kim, Hyuhng Joon Kim, Taeuk Kim",http://arxiv.org/abs/2609.00760v1,,0,2026-09-01T05:43:04Z,2026-09-03T09:59:10.362549Z
1.0,RESEARCH_PAPER,"Compile, Don't Memorize: A Context Compilation Architecture (CCA) for In-Context Learning","Jinhu Qi, Minda Hu, Wentao Zhang, Weiqiang Jin, Yanyu Chen, Junli Wang, Irwin King",http://arxiv.org/abs/2609.00759v1,https://github.com/TonyQJH/cca-emnlp2026,0,2026-09-01T05:42:38Z,2026-09-03T09:59:10.362574Z
1.0,RESEARCH_PAPER,Joint Training Is Not Enough: Conditioned Cross-Granularity Training for Multimodal Document Understanding,"Chengguang Gan, Yunhao Liang, Hanjun Wei, Qinghao Zhang, Shiwen Ni",http://arxiv.org/abs/2609.00756v1,,0,2026-09-01T05:39:33Z,2026-09-03T09:59:10.362595Z
1.0,RESEARCH_PAPER,S^3martCirc: Self-supervised Smart Circuit Discovery,"Wendy Zheng, Yinhan He, Liang Wu, Jundong Li",http://arxiv.org/abs/2609.00755v1,,0,2026-09-01T05:37:42Z,2026-09-03T09:59:10.362613Z
1.0,RESEARCH_PAPER,How Do Language Models Choose Between Context and Memory?,"Benjamin Shih, John Winnicki, Arianna Cao",http://arxiv.org/abs/2609.00753v1,,0,2026-09-01T05:35:36Z,2026-09-03T09:59:10.362631Z
1.0,RESEARCH_PAPER,ContextPipe: Database-Inspired Context Assembly for Long-Horizon Agents,"Peng Xu, Zuyu Zhang, Yuze Sun, Feng Tian, Long Wang, Chen Zhang",http://arxiv.org/abs/2609.00749v1,,0,2026-09-01T05:27:38Z,2026-09-03T09:59:10.362654Z
1.0,RESEARCH_PAPER,Measuring Optimal Transport in Transformer Depth,Alexandre Quemy,http://arxiv.org/abs/2609.00748v1,,0,2026-09-01T05:27:31Z,2026-09-03T09:59:10.362668Z
1.0,RESEARCH_PAPER,Can Large Language Models Forecast What Researchers Study Next?,"Fenghai Li, Zihan Tang, Haofei Yu, Yining Zhao, Jiaxuan You",http://arxiv.org/abs/2609.00747v1,,0,2026-09-01T05:26:37Z,2026-09-03T09:59:10.362688Z
1.0,RESEARCH_PAPER,Text Capability Loss in Vision-Language Adaptation: An Attention-Sink Diagnosis,"Minsik Choi, Geewook Kim, Young Geun Kim",http://arxiv.org/abs/2609.00746v1,,0,2026-09-01T05:24:37Z,2026-09-03T09:59:10.362706Z
1.0,RESEARCH_PAPER,Escaping Redundant Reasoning: Structure-Aware Search for Inference-Time LLMs,Lu Cheng,http://arxiv.org/abs/2609.00738v1,https://github.com/GitHubLuCheng/basin,0,2026-09-01T05:15:59Z,2026-09-03T09:59:10.362723Z
1.0,RESEARCH_PAPER,Online Self-Weighted Fine-Tuning,"Haiquan Wen, Yiwei He, Bei Peng, Guangliang Cheng",http://arxiv.org/abs/2609.00734v1,,0,2026-09-01T05:12:45Z,2026-09-03T09:59:10.362742Z
1.0,RESEARCH_PAPER,Agentic Empirical Asset Pricing: Methodological Foundations,"Yingjian Pan, Xiaowei Ding, Kay Giesecke",http://arxiv.org/abs/2609.00731v1,,0,2026-09-01T05:09:10Z,2026-09-03T09:59:10.362760Z
1.0,RESEARCH_PAPER,SOVER: Formal Certification of Optimization Reformulations via LLM-Assisted SMT Verification,"Swapnil Bhattacharyya, Mayank Baranwal",http://arxiv.org/abs/2609.00728v1,,0,2026-09-01T05:05:12Z,2026-09-03T09:59:10.362776Z
1.0,RESEARCH_PAPER,Heard but Not Heeded: Paralinguistic Information Encoding and Loss in Audio-Language Models,"Bhuvan Koduru, Dareen Safar B Alharthi, Rita Singh, Bhiksha Raj",http://arxiv.org/abs/2609.00727v1,,0,2026-09-01T05:03:33Z,2026-09-03T09:59:10.362796Z
1.0,RESEARCH_PAPER,A Closed-Loop Evaluation of Capability Loss and Recovery in Compressed Driving Policies,"Ahmad Alfan Alfian Irfan, Nur Ahmad Khatim, Mansur Arief",http://arxiv.org/abs/2609.00718v1,,0,2026-09-01T04:50:17Z,2026-09-03T09:59:10.362814Z
1.0,RESEARCH_PAPER,MaskCode: Mask Transformer for Feedback-Assisted Coding With Linear Block Codes,"Jonggyu Jang, Hongjae Nam, Vishrant Tripathi, David J. Love, Hyun Jong Yang",http://arxiv.org/abs/2609.00715v1,,0,2026-09-01T04:47:42Z,2026-09-03T09:59:10.362835Z
1.0,RESEARCH_PAPER,ChatDev 2.0: A No-Code Multi-Agent Platform for Developing Everything,"Yufan Dang, Shu Yao, Bowen Lai, Chenting Xu, Ruijie Shi, Wai-Shing Leung, Huatao Li, Chen Qian, Zhiyuan Liu",http://arxiv.org/abs/2609.00714v1,https://github.com/OpenBMB/ChatDev,34192,2026-09-01T04:47:30Z,2026-09-03T09:59:10.362864Z
1.0,RESEARCH_PAPER,Ranked by the Matcher: A Reproducibility Audit of Knowledge Graph Extraction from Threat Reports,"Safayat Bin Hakim, Houbing Herbert Song",http://arxiv.org/abs/2609.01671v1,,0,2026-09-01T04:45:44Z,2026-09-03T09:59:10.362880Z
1.0,RESEARCH_PAPER,Prediction-Assisted Pricing and Admission for LLM APIs with Stochastic Token Consumption,Patrick Wong,http://arxiv.org/abs/2609.00710v1,,0,2026-09-01T04:40:34Z,2026-09-03T09:59:10.362900Z
1.0,RESEARCH_PAPER,Controllable Image Captioning with Prompt-Conditioned Scene Rewards,"Jongyeop Hyun, Taeyoung Kim, Hyounghun Kim",http://arxiv.org/abs/2609.00709v1,,0,2026-09-01T04:36:23Z,2026-09-03T09:59:10.362921Z
1.0,RESEARCH_PAPER,Differentially Private Paired Table-Image Multimodal Synthesis,"Kai Chen, Josephine Lamp, Somesh Jha, Tianhao Wang",http://arxiv.org/abs/2609.00708v1,https://github.com/KaiChen9909/TabImage_Syn,0,2026-09-01T04:34:54Z,2026-09-03T09:59:10.362942Z
1.0,RESEARCH_PAPER,A Certificate-Producing Cascade for Equational Implication: The SAIR EQT2 Stage 2 Solver,"Haobo Ma, Wenlin Zhang, Manuel Israel Cázares",http://arxiv.org/abs/2609.00706v1,,0,2026-09-01T04:34:00Z,2026-09-03T09:59:10.362961Z
1.0,RESEARCH_PAPER,Value Over Language Model: Detecting Original Contribution in Writing,"Vibhhu Sharma, Thorsten Joachims, Sarah Dean",http://arxiv.org/abs/2609.00700v1,,0,2026-09-01T04:21:20Z,2026-09-03T09:59:10.362979Z
1.0,RESEARCH_PAPER,Patterning in Practice: Debiasing Reward Models with Susceptibilities,"George Wang, Elizabeth Donoway, Daniel Murfet",http://arxiv.org/abs/2609.00699v1,,0,2026-09-01T04:20:43Z,2026-09-03T09:59:10.362997Z
1.0,RESEARCH_PAPER,MUGEN: Generating Unlearnable Graph Examples for Multiple Learning Tasks,"Ziyan Liu, Chengshuai Zhao, Huan Liu",http://arxiv.org/abs/2609.00696v1,,0,2026-09-01T04:18:01Z,2026-09-03T09:59:10.363015Z
1.0,RESEARCH_PAPER,Verdict Instability of OOD Scores under Reference Resampling,"Donghoon Lee, Shinjin Kang",http://arxiv.org/abs/2609.00691v1,,0,2026-09-01T04:12:15Z,2026-09-03T09:59:10.363032Z
1.0,RESEARCH_PAPER,SCoNE: Selective Context-aware Neuron Editing for Robust Retrieval-Augmented Generation,"Chaewon Kim, Seo Yeon Park",http://arxiv.org/abs/2609.00689v1,https://github.com/HYU-ARK-Lab/SCoNE,0,2026-09-01T04:10:32Z,2026-09-03T09:59:10.363048Z
1.0,RESEARCH_PAPER,A Study of Hidden-State Optimization Order in Predictive Coding Networks,"Xueyuan Li, Danilo Vasconcellos Vargas",http://arxiv.org/abs/2609.00686v1,,0,2026-09-01T04:07:04Z,2026-09-03T09:59:10.363065Z
1.0,RESEARCH_PAPER,Visual Framing for News Stance Detection via Image Generation,"Dahyun Lee, Jiyoung Han, Kunwoo Park",http://arxiv.org/abs/2609.00685v1,,0,2026-09-01T04:06:27Z,2026-09-03T09:59:10.363083Z
1.0,RESEARCH_PAPER,Creative Generation via Multi-Agent Debate: Does Debate Suppress Diversity?,"Tien Anh Nguyen, Khanh-Binh Nguyen, Van Dai Do, Svetha Venkatesh, Hung Le",http://arxiv.org/abs/2609.00683v1,,0,2026-09-01T04:00:42Z,2026-09-03T09:59:10.363103Z
1.0,RESEARCH_PAPER,HarmoCore: Functional Latent Diffusion for Sparse Reconstruction of Oscillatory Wave Fields,"Lihao Chen, Xinyu Zhang, Panqi Chen, Lei Cheng, Ting Zhang, Jianlong Li, Shikai Fang",http://arxiv.org/abs/2609.00679v1,,0,2026-09-01T03:56:42Z,2026-09-03T09:59:10.363127Z
1.0,RESEARCH_PAPER,Triple-Bottom-Line Sustainability of Language Models for Edge AI: A Comparison Between SLMs and Quantized LLMs,Jainil Dharmil Shah,http://arxiv.org/abs/2609.00665v1,,0,2026-09-01T03:44:18Z,2026-09-03T09:59:10.363141Z
1.0,RESEARCH_PAPER,Drift-Aware LLM Routing with Sparse Contexts and Shared Budgets,"Cheung Hao Lee, Patrick Wong",http://arxiv.org/abs/2609.00662v1,,0,2026-09-01T03:39:59Z,2026-09-03T09:59:10.363160Z
1.0,RESEARCH_PAPER,SciTrue: Reliable Scientific Claim Validation with Frontier and Open Language Models at the NTCIR SciClaimEval Task,"Qiming Bao, Neşet Özkan Tan, Siyuan Wang, Mark Gahegan",http://arxiv.org/abs/2609.00654v1,,0,2026-09-01T03:30:45Z,2026-09-03T09:59:10.363180Z
1.0,RESEARCH_PAPER,EEG-AS: Instance-Level Foundation Model Selection for EEG Foundation Models via Behavior Reconstruction,"Yunzhen Zhang, Ruoxi Piao, Hasan Onur Keles, Mustafa Misir",http://arxiv.org/abs/2609.00653v1,,0,2026-09-01T03:30:29Z,2026-09-03T09:59:10.363199Z
1.0,RESEARCH_PAPER,Self-Reports Are Not Verification: Environment-Grounded Auditing of LLM Operators in Evolutionary Search,"Enrong Pan, Ryan Zhou, Ting Hu",http://arxiv.org/abs/2609.00652v1,,0,2026-09-01T03:28:37Z,2026-09-03T09:59:10.363217Z
1.0,RESEARCH_PAPER,DK-GBMKKM: Dynamic Kernel-Space Granular-Ball Multiple Kernel $k$-Means Clustering,"Xiaoyu Lian, Yuchao Zhang, Shuyin Xia, Siqi Zhong, Xuzhao Xiang",http://arxiv.org/abs/2609.00647v1,https://github.com/lianxiaoyu724/DK-GBMKKM,0,2026-09-01T03:24:50Z,2026-09-03T09:59:10.363238Z
1.0,RESEARCH_PAPER,DramaChain Bench: An End-to-End Benchmark for Short-Drama Generation,"Haoyuan Shi, Mingtao Chen, Shuo Jiang, Ziyan Chen, Xuyi Sheng, Yiming Liu, Ying Zhang, Miao Wang, Jianxiang Lu, Fanyang Lu, Songyuanyi Lu, Xiele Wu, Zhichao Hu, Yuhong Liu, Richeng Xuan",http://arxiv.org/abs/2609.00646v1,,0,2026-09-01T03:23:45Z,2026-09-03T09:59:10.363275Z
1.0,RESEARCH_PAPER,Disciplined Bilevel Programming,"Hao Zhu, Joschka Boedecker",http://arxiv.org/abs/2609.00644v1,,0,2026-09-01T03:22:48Z,2026-09-03T09:59:10.363291Z
1.0,RESEARCH_PAPER,REVISE: Validity-Guided Recovery for Online Revisions in Agent Workflows,"Ruoling Qi, Xuaner Wu, Penghang Liu, Jian Chen, Yirui Liu",http://arxiv.org/abs/2609.00643v1,,0,2026-09-01T03:22:18Z,2026-09-03T09:59:10.363312Z
1.0,RESEARCH_PAPER,TUTTI: Toward generalizable audio-to-score transcription via fully synthesized data,"Jianhuai Hu, Yashan Wang, Shangda Wu, Zhancheng Guo, Shijie Liang, Wuna Meng, Chuanqi Yang, Xiaobing Li, Feng Yu, Maosong Sun",http://arxiv.org/abs/2609.00640v1,https://github.com/a-musiclover/TUTTI,5,2026-09-01T03:17:03Z,2026-09-03T09:59:10.363350Z
1.0,RESEARCH_PAPER,It Takes Two to Match: Co-Evolving Generative Retriever with Reinforcement Learning,"Runpeng Dai, Kaili Huang, Changsung Kang, Ciya Liao",http://arxiv.org/abs/2609.00638v1,,0,2026-09-01T03:17:02Z,2026-09-03T09:59:10.363370Z
1.0,RESEARCH_PAPER,Breaking the Structural Identity: Personalized Federated LoRA Fine-tuning under Rank Heterogeneity,"Lei Wang, Jieming Bian, Letian Zhang, Jie Xu",http://arxiv.org/abs/2609.00632v1,,0,2026-09-01T03:09:20Z,2026-09-03T09:59:10.363389Z
1.0,RESEARCH_PAPER,ExpArt-KG: Artwork Image Description Generation through Iterative Exploration of Knowledge Graphs,"Yuta Kato, Shintaro Ozaki, Kazuki Hayashi, Yusuke Sakai, Hidetaka Kamigaito, Katsuhiko Hayashi, Taro Watanabe",http://arxiv.org/abs/2609.00629v1,,0,2026-09-01T03:08:14Z,2026-09-03T09:59:10.363413Z
